SerialNumber,LogDate,IsFromSync,DeviceID,TroubleFlags,Uptime,BatteryLevel,Temperature,FaultCounterEEAccessPhysical,FaultCounterEEAccessLogical,FaultCounterEEAccessIntegrity,ComparatorProtectCounter,PowerUpCounter,PowerUpReason,PrimaryVoltageState,SecondaryVoltageState,VoltagePrimary_100mV,RowVersion
3000865,28/07/2025 22:19:49,0,064605A3-980B-4E45-9E6D-E16FC5BDB758,0,432014,51,156,0,0,0,0,3,3,0,0,0,0x0000000F306291A7
3000915,28/07/2025 22:31:04,0,273D8096-E1A0-46C8-B98D-2FAE40523996,0,432007,53,148,0,0,0,0,3,3,0,0,0,0x0000000F3066AD17
3000924,28/07/2025 22:41:07,0,6A9071B3-EE31-4373-97EB-C8451C5963AA,0,432014,53,161,0,0,0,0,3,3,0,0,0,0x0000000F306A4FEA
3000935,28/07/2025 22:46:14,0,470AE1E7-C8C0-49F4-BE3F-D417213442A6,0,432008,58,150,0,0,0,0,3,3,0,0,0,0x0000000F306C1ED7
3000934,28/07/2025 22:46:17,0,CAC30A4F-3AF8-4EDA-8CE4-C96929963D2E,0,432008,57,137,0,0,0,0,3,3,0,0,0,0x0000000F306C21C0
3000933,28/07/2025 22:46:56,0,53144050-D9F7-4DA8-8D23-AD7EDD40E04D,0,432008,58,156,0,0,0,0,3,3,0,0,0,0x0000000F306C6234
3000936,28/07/2025 22:51:37,0,7364CF6D-95F7-43D6-BADB-BE965C6EDF3B,0,259206,58,131,0,0,0,0,4,3,0,0,0,0x0000000F306E1290
3000970,29/07/2025 2:34:08,0,64B678FB-D8A7-4CAB-A2B3-7CA33C3C47BB,0,460808,57,126,0,0,0,0,3,3,0,0,0,0x0000000F30BC3F89
3000973,29/07/2025 2:34:39,0,E159CA1F-5B02-49DD-AAE8-2B14AEBA9CB3,0,460808,58,130,0,0,0,0,4,3,0,0,0,0x0000000F30BC6714
3000968,29/07/2025 2:35:15,0,EC7F4CBC-9D0E-4A8B-AF1B-22CDCC7CA71A,0,460809,57,137,0,0,0,0,4,3,0,0,0,0x0000000F30BC917F
3000969,29/07/2025 2:37:37,0,189EAC47-66E8-437F-93B1-AF5114485AEA,0,460808,57,140,0,0,0,0,3,3,0,0,0,0x0000000F30BD5569
3000963,29/07/2025 2:37:46,0,5FE154DC-FB2A-49DE-BAF1-50836859B756,0,460808,52,138,0,0,0,0,3,3,0,0,0,0x0000000F30BD6121
3000962,29/07/2025 2:58:30,0,387FB5F6-A4C4-4CDE-A3C1-7E661FDD5FD3,0,460815,57,140,0,0,0,0,5,3,0,0,0,0x0000000F30C4758C
3000952,29/07/2025 3:29:03,0,CAD3DD70-09A6-4FB6-8BEB-F08C7030D126,0,460808,58,138,0,0,0,0,3,3,0,0,0,0x0000000F30CF086A
3000954,29/07/2025 3:29:30,0,BC595C7C-9267-4029-A970-D3F682596CC9,0,460808,57,136,0,0,0,0,3,3,0,0,0,0x0000000F30CF36A7
3000950,29/07/2025 3:31:41,0,E9C25130-4337-4BB0-9706-7B7837A4FD26,0,460814,56,139,0,0,0,0,3,3,0,0,0,0x0000000F30CFFCED
3000981,29/07/2025 3:34:47,0,9B9DF243-E6CD-46B8-A4CD-280113891E74,0,460808,58,148,0,0,0,0,3,3,0,0,0,0x0000000F30D11606
3000982,29/07/2025 3:37:17,0,7C783A20-2908-4A14-8159-B33C41CE69D9,0,460815,53,139,0,0,0,0,3,3,0,0,0,0x0000000F30D1FAF2
3000984,29/07/2025 3:39:05,0,3084AD24-B502-4EDC-89CF-452ED821E750,0,460808,58,139,0,0,0,0,3,3,0,0,0,0x0000000F30D29505
3000983,29/07/2025 3:39:52,0,F1D00B20-FA6E-4F04-832A-BDB7FFE73A90,0,460808,58,140,0,0,0,0,4,3,0,0,0,0x0000000F30D2DA45
3000979,29/07/2025 3:40:44,0,BFED2E0F-EC69-4196-AF79-EE07A0CC3CB6,0,460808,58,142,0,0,0,0,3,3,0,0,0,0x0000000F30D326D6
3000999,29/07/2025 3:47:32,0,20E5DC34-7BAF-44EE-AD83-4578B556F3CC,0,460808,57,143,0,0,0,0,3,3,0,0,0,0x0000000F30D583F8
3000995,29/07/2025 3:48:13,0,CE7144E4-88C6-4CA9-93A8-98C44470018E,0,460808,58,136,0,0,0,0,3,3,0,0,0,0x0000000F30D5C3FD
3001002,29/07/2025 3:48:57,0,DA6BC5A5-A960-4C44-A15B-6002D65F5824,0,460808,57,141,0,0,0,0,4,3,0,0,0,0x0000000F30D60B53
3000816,29/07/2025 5:34:08,0,E168B5C0-F02D-4B41-A2C8-500078AE6A3D,0,460808,57,136,0,0,0,0,3,3,0,0,0,0x0000000F30F9A418
3000818,29/07/2025 5:34:23,0,42E26C4F-DBFD-4DED-9EFB-EBCA1DAE87FD,0,460816,51,125,0,0,0,0,3,3,0,0,0,0x0000000F30F9BEE5
3000835,29/07/2025 5:45:45,0,862C9706-65BA-44C6-A493-05C61A33183A,0,460808,57,136,0,0,0,0,3,3,0,0,0,0x0000000F30FD9AED
3000837,29/07/2025 5:48:06,0,D03F2F64-F64C-40B7-88AA-C66B7AB2E5A0,0,460808,57,133,0,0,0,0,3,3,0,0,0,0x0000000F30FE74E9
3000836,29/07/2025 5:48:39,0,A409778A-F937-474F-BD3C-A85BBED00B40,0,460808,58,136,0,0,0,0,3,3,0,0,0,0x0000000F30FE9EC3
3000846,29/07/2025 5:52:35,0,3EBE0822-8181-4D16-9BB5-8AB6C54FB6A0,0,460808,58,141,0,0,0,0,4,3,0,0,0,0x0000000F310007E5
3000844,29/07/2025 5:52:43,0,EA8E277C-4CE7-4DB9-89E1-5ABAD11AD0BA,0,460814,58,143,0,0,0,0,3,3,0,0,0,0x0000000F3100172E
3000843,29/07/2025 5:53:42,0,EC95ACB2-7279-4158-86BB-D0EA994127A8,0,460808,58,139,0,0,0,0,4,3,0,0,0,0x0000000F310069AF
3000831,29/07/2025 5:55:24,0,87559CC9-B13F-4405-AB21-94A9E914757B,0,460808,57,131,0,0,0,0,3,3,0,0,0,0x0000000F310100A4
3000903,29/07/2025 5:59:08,0,ABAC7F96-BEB3-4F77-8368-AF22EE3DE86E,0,460808,58,131,0,0,0,0,4,3,0,0,0,0x0000000F3102549C
3000796,29/07/2025 6:00:18,0,FFE7B3E2-2CEA-4A29-9B3C-E2779D5C6DE0,0,460808,57,135,0,0,0,0,3,3,0,0,0,0x0000000F3102BC79
3000893,29/07/2025 6:08:38,0,A7F09C3C-9801-45DD-9392-29E9D75AE1E8,0,460808,57,135,0,0,0,0,3,3,0,0,0,0x0000000F31056A23
3000789,29/07/2025 6:08:50,0,5CCDA841-E6DE-4A2E-8FE8-FC3DBC33897A,0,460808,57,132,0,0,0,0,3,3,0,0,0,0x0000000F310578E1
3000790,29/07/2025 6:09:13,0,E8B86DAB-1C5C-4BE8-B7D4-F1F562534241,0,460815,52,130,0,0,0,0,3,3,0,0,0,0x0000000F31059D23
3000803,29/07/2025 6:23:01,0,0FC2595B-0CE5-433B-9A9A-2489D7CB0223,0,460815,57,126,0,0,0,0,4,3,0,0,0,0x0000000F310A50C9
3000915,29/07/2025 6:31:04,0,273D8096-E1A0-46C8-B98D-2FAE40523996,0,460808,58,140,0,0,0,0,3,3,0,0,0,0x0000000F310CF61D
3000919,29/07/2025 6:34:04,0,F5EADEBA-77B5-4394-9B4A-BC450345FE36,0,460808,57,130,0,0,0,0,3,3,0,0,0,0x0000000F310DF1F7
3000935,29/07/2025 6:46:14,0,470AE1E7-C8C0-49F4-BE3F-D417213442A6,0,460808,58,138,0,0,0,0,3,3,0,0,0,0x0000000F31122853
3000936,29/07/2025 6:51:38,0,7364CF6D-95F7-43D6-BADB-BE965C6EDF3B,0,288006,58,131,0,0,0,0,4,3,0,0,0,0x0000000F31140B33
3000970,29/07/2025 10:34:15,0,64B678FB-D8A7-4CAB-A2B3-7CA33C3C47BB,0,489608,58,144,0,0,0,0,3,3,0,0,0,0x0000000F316F5675
3000973,29/07/2025 10:34:35,0,E159CA1F-5B02-49DD-AAE8-2B14AEBA9CB3,0,489608,58,151,0,0,0,0,4,3,0,0,0,0x0000000F316F7D7B
3000968,29/07/2025 10:35:17,0,EC7F4CBC-9D0E-4A8B-AF1B-22CDCC7CA71A,0,489609,57,138,0,0,0,0,4,3,0,0,0,0x0000000F316FC8E5
3000969,29/07/2025 10:37:38,0,189EAC47-66E8-437F-93B1-AF5114485AEA,0,489608,57,142,0,0,0,0,3,3,0,0,0,0x0000000F3170CFFD
3000972,29/07/2025 10:40:53,0,BEA014D1-E4A4-4B90-9018-550F0045A278,0,489608,58,165,0,0,0,0,5,3,0,0,0,0x0000000F31721A46
3000964,29/07/2025 10:41:28,0,C6C15F59-BB80-4096-8C53-B853C6406D8B,0,489616,57,147,0,0,0,0,4,3,0,0,0,0x0000000F31725D5F
3000952,29/07/2025 11:28:59,0,CAD3DD70-09A6-4FB6-8BEB-F08C7030D126,0,489608,58,149,0,0,0,0,3,3,0,0,0,0x0000000F3187D52A
3000948,29/07/2025 11:32:59,0,F2812478-20D8-4803-A67B-811A115BC166,0,489608,57,154,0,0,0,0,3,3,0,0,0,0x0000000F31896F2E
3000987,29/07/2025 11:34:25,0,BF786A0F-C4F5-4047-A281-F60810959FC7,0,489608,58,164,0,0,0,0,3,3,0,0,0,0x0000000F318A0BD6
3000981,29/07/2025 11:34:58,0,9B9DF243-E6CD-46B8-A4CD-280113891E74,0,489608,58,156,0,0,0,0,3,3,0,0,0,0x0000000F318A3690
3000982,29/07/2025 11:37:13,0,7C783A20-2908-4A14-8159-B33C41CE69D9,0,489616,52,159,0,0,0,0,3,3,0,0,0,0x0000000F318ADEF3
3000984,29/07/2025 11:39:10,0,3084AD24-B502-4EDC-89CF-452ED821E750,0,489608,58,154,0,0,0,0,3,3,0,0,0,0x0000000F318B72B2
3000983,29/07/2025 11:39:52,0,F1D00B20-FA6E-4F04-832A-BDB7FFE73A90,0,489608,58,146,0,0,0,0,4,3,0,0,0,0x0000000F318BA506
3000999,29/07/2025 11:47:22,0,20E5DC34-7BAF-44EE-AD83-4578B556F3CC,0,489608,58,160,0,0,0,0,3,3,0,0,0,0x0000000F318E2695
3000995,29/07/2025 11:48:19,0,CE7144E4-88C6-4CA9-93A8-98C44470018E,0,489608,58,146,0,0,0,0,3,3,0,0,0,0x0000000F318E985F
3000996,29/07/2025 11:49:38,0,DE9A27B5-6FCE-4212-8033-3F90EA51E367,0,489608,58,141,0,0,0,0,3,3,0,0,0,0x0000000F318F270B
3000857,29/07/2025 13:36:11,0,D6A504CD-AA1D-4B97-8206-41F4A0F7E744,0,489615,53,159,0,0,0,0,3,3,0,0,0,0x0000000F31BFB3A8
3000825,29/07/2025 13:38:55,0,4637F8E0-497F-4204-A6BD-0A6BF6A120AD,0,489608,58,185,0,0,0,0,3,3,0,0,0,0x0000000F31C109C5
3000835,29/07/2025 13:45:46,0,862C9706-65BA-44C6-A493-05C61A33183A,0,489608,58,143,0,0,0,0,3,3,0,0,0,0x0000000F31C49D1A
3000838,29/07/2025 13:47:12,0,7C2C7EC9-7937-4D3A-8797-E6FD912D5450,0,489615,58,147,0,0,0,0,3,3,0,0,0,0x0000000F31C55F0F
3000837,29/07/2025 13:48:02,0,D03F2F64-F64C-40B7-88AA-C66B7AB2E5A0,0,489608,57,150,0,0,0,0,3,3,0,0,0,0x0000000F31C5C4EB
3000836,29/07/2025 13:48:29,0,A409778A-F937-474F-BD3C-A85BBED00B40,0,489608,52,144,0,0,0,0,3,3,0,0,0,0x0000000F31C5FBB0
3000844,29/07/2025 13:52:34,0,EA8E277C-4CE7-4DB9-89E1-5ABAD11AD0BA,0,489615,55,174,0,0,0,0,3,3,0,0,0,0x0000000F31C80EA5
3000846,29/07/2025 13:52:39,0,3EBE0822-8181-4D16-9BB5-8AB6C54FB6A0,0,489608,58,178,0,0,0,0,4,3,0,0,0,0x0000000F31C81AA5
3000843,29/07/2025 13:53:43,0,EC95ACB2-7279-4158-86BB-D0EA994127A8,0,489608,58,156,0,0,0,0,4,3,0,0,0,0x0000000F31C8A8C5
3000901,29/07/2025 14:00:01,0,F36E83FC-D1DA-4F07-BD16-37DEA730A2E2,0,489608,58,185,0,0,0,0,4,3,0,0,0,0x0000000F31CBCEB4
3000800,29/07/2025 14:00:42,0,D600FC1C-55D9-41FB-9588-A740B248BE41,0,489608,57,162,0,0,0,0,3,3,0,0,0,0x0000000F31CC2BA9
3000899,29/07/2025 14:00:44,0,40AF235F-5B77-479F-B45F-493394176DF6,0,489608,57,153,0,0,0,0,3,3,0,0,0,0x0000000F31CC30D8
3000799,29/07/2025 14:01:01,0,DD80E6C0-C93B-43C4-BAF7-BDA50DBB5065,0,489615,58,151,0,0,0,0,3,3,0,0,0,0x0000000F31CC4DAD
3000900,29/07/2025 14:01:10,0,D5FD4D1B-3A28-4EF0-A0A3-9C73A0BF030E,0,489616,52,151,0,0,0,0,3,3,0,0,0,0x0000000F31CC6BB1
3000910,29/07/2025 14:05:33,0,F7F8CD06-4CD8-48FB-B9D9-554CB71802F2,0,489608,53,148,0,0,0,0,5,3,0,0,0,0x0000000F31CE993D
3000790,29/07/2025 14:09:09,0,E8B86DAB-1C5C-4BE8-B7D4-F1F562534241,0,489616,57,174,0,0,0,0,3,3,0,0,0,0x0000000F31D068F7
3000866,29/07/2025 14:17:54,0,417063B1-F31B-4BC5-9B29-4F128F67ECD3,0,489608,58,167,0,0,0,0,3,3,0,0,0,0x0000000F31D4D21D
3000861,29/07/2025 14:21:40,0,2EA01C54-214B-4D90-B4FC-3B3D0649E41C,0,489615,58,172,0,0,0,0,3,3,0,0,0,0x0000000F31D63617
3000860,29/07/2025 14:22:49,0,E2DB1092-D494-4DA5-8CA1-65E3E6A177E7,0,489608,57,162,0,0,0,0,4,3,0,0,0,0x0000000F31D699E1
3000919,29/07/2025 14:33:59,0,F5EADEBA-77B5-4394-9B4A-BC450345FE36,0,489608,58,160,0,0,0,0,3,3,0,0,0,0x0000000F31DA09EA
3000922,29/07/2025 14:34:32,0,E177AE46-B1AD-47C4-A614-8F99F1F23514,0,489616,58,149,0,0,0,0,3,3,0,0,0,0x0000000F31DA330C
3000925,29/07/2025 14:36:50,0,A3410446-37E5-4B22-BD55-AA0D85E7A17F,0,489608,58,151,0,0,0,0,3,3,0,0,0,0x0000000F31DAE106
3000924,29/07/2025 14:41:04,0,6A9071B3-EE31-4373-97EB-C8451C5963AA,0,489616,57,175,0,0,0,0,3,3,0,0,0,0x0000000F31DC1A6A
3000942,29/07/2025 14:43:25,0,39FE1565-7AA1-41A8-A5BB-D2196DF36765,0,489608,53,147,0,0,0,0,3,3,0,0,0,0x0000000F31DCBF7E
3000933,29/07/2025 14:46:47,0,53144050-D9F7-4DA8-8D23-AD7EDD40E04D,0,489608,55,162,0,0,0,0,3,3,0,0,0,0x0000000F31DDBD86
3000936,29/07/2025 14:51:39,0,7364CF6D-95F7-43D6-BADB-BE965C6EDF3B,0,316806,52,131,0,0,0,0,4,3,0,0,0,0x0000000F31DF2194
3000945,29/07/2025 14:54:58,0,878B733F-CB17-4230-84BE-D79A415E4872,0,489608,55,177,0,0,0,0,3,3,0,0,0,0x0000000F31E07A78
3000970,29/07/2025 18:34:12,0,64B678FB-D8A7-4CAB-A2B3-7CA33C3C47BB,0,518408,58,155,0,0,0,0,3,3,0,0,0,0x0000000F324725E7
3000973,29/07/2025 18:34:36,0,E159CA1F-5B02-49DD-AAE8-2B14AEBA9CB3,0,518408,58,154,0,0,0,0,4,3,0,0,0,0x0000000F32475B22
3000968,29/07/2025 18:35:23,0,EC7F4CBC-9D0E-4A8B-AF1B-22CDCC7CA71A,0,518409,54,148,0,0,0,0,4,3,0,0,0,0x0000000F3247B467
3000972,29/07/2025 18:40:49,0,BEA014D1-E4A4-4B90-9018-550F0045A278,0,518408,58,153,0,0,0,0,5,3,0,0,0,0x0000000F324A2561
3000959,29/07/2025 18:57:19,0,458FD45A-198D-4F2C-A0D1-17361169DDAA,0,518409,58,166,0,0,0,0,3,3,0,0,0,0x0000000F32513AC4
3000952,29/07/2025 19:29:04,0,CAD3DD70-09A6-4FB6-8BEB-F08C7030D126,0,518408,58,151,0,0,0,0,3,3,0,0,0,0x0000000F325EA29B
3000950,29/07/2025 19:31:43,0,E9C25130-4337-4BB0-9706-7B7837A4FD26,0,518416,53,155,0,0,0,0,3,3,0,0,0,0x0000000F325FC513
3000981,29/07/2025 19:34:50,0,9B9DF243-E6CD-46B8-A4CD-280113891E74,0,518408,58,168,0,0,0,0,3,3,0,0,0,0x0000000F32610A24
3000982,29/07/2025 19:37:20,0,7C783A20-2908-4A14-8159-B33C41CE69D9,0,518416,58,155,0,0,0,0,3,3,0,0,0,0x0000000F3262088C
3000984,29/07/2025 19:39:06,0,3084AD24-B502-4EDC-89CF-452ED821E750,0,518408,58,158,0,0,0,0,3,3,0,0,0,0x0000000F3262B9FB
3000983,29/07/2025 19:39:54,0,F1D00B20-FA6E-4F04-832A-BDB7FFE73A90,0,518408,53,150,0,0,0,0,4,3,0,0,0,0x0000000F32630E80
3000979,29/07/2025 19:40:41,0,BFED2E0F-EC69-4196-AF79-EE07A0CC3CB6,0,518408,58,156,0,0,0,0,3,3,0,0,0,0x0000000F32635EC7
3000999,29/07/2025 19:47:30,0,20E5DC34-7BAF-44EE-AD83-4578B556F3CC,0,518408,58,159,0,0,0,0,3,3,0,0,0,0x0000000F32660B7C
3000995,29/07/2025 19:48:15,0,CE7144E4-88C6-4CA9-93A8-98C44470018E,0,518408,58,149,0,0,0,0,3,3,0,0,0,0x0000000F326666BB
3001002,29/07/2025 19:49:02,0,DA6BC5A5-A960-4C44-A15B-6002D65F5824,0,518408,57,152,0,0,0,0,4,3,0,0,0,0x0000000F3266B6BD
3000873,29/07/2025 21:27:47,0,3570B50C-3A1D-4F0E-B3AF-AF6600699772,0,518408,57,144,0,0,0,0,6,3,0,0,0,0x0000000F328DAA5B
3000818,29/07/2025 21:34:37,0,42E26C4F-DBFD-4DED-9EFB-EBCA1DAE87FD,0,518417,58,134,0,0,0,0,3,3,0,0,0,0x0000000F32905A86
3000815,29/07/2025 21:35:36,0,AB528262-6DA4-4E3D-B2F1-0D35FCC38805,0,518408,58,151,0,0,0,0,4,3,0,0,0,0x0000000F3290BD81
3000822,29/07/2025 21:41:30,0,B9A17DF5-4628-4DC7-A405-D2A9B6E48865,0,518416,58,143,0,0,0,0,3,3,0,0,0,0x0000000F32930AA8
3000823,29/07/2025 21:41:36,0,01920EE0-66CB-4FA8-A5A4-5CE9D0C9C518,0,518408,51,143,0,0,0,0,3,3,0,0,0,0x0000000F32931757
3000824,29/07/2025 21:43:30,0,67E87BF9-A670-4CC0-9163-95E006A2D41A,0,518408,57,146,0,0,0,0,4,3,0,0,0,0x0000000F3293D524
3000837,29/07/2025 21:48:02,0,D03F2F64-F64C-40B7-88AA-C66B7AB2E5A0,0,518408,57,148,0,0,0,0,3,3,0,0,0,0x0000000F32959A46
3000836,29/07/2025 21:48:30,0,A409778A-F937-474F-BD3C-A85BBED00B40,0,518409,58,146,0,0,0,0,3,3,0,0,0,0x0000000F3295CAB4
3000845,29/07/2025 21:51:50,0,26060699-D190-4FC4-983A-9E8CC2A84431,0,518408,58,142,0,0,0,0,3,3,0,0,0,0x0000000F329723F7
3000844,29/07/2025 21:52:35,0,EA8E277C-4CE7-4DB9-89E1-5ABAD11AD0BA,0,518416,53,145,0,0,0,0,3,3,0,0,0,0x0000000F32976F22
3000846,29/07/2025 21:52:40,0,3EBE0822-8181-4D16-9BB5-8AB6C54FB6A0,0,518408,50,144,0,0,0,0,4,3,0,0,0,0x0000000F3297741E
3000843,29/07/2025 21:53:49,0,EC95ACB2-7279-4158-86BB-D0EA994127A8,0,518408,58,159,0,0,0,0,4,3,0,0,0,0x0000000F3297E6C3
3000831,29/07/2025 21:55:29,0,87559CC9-B13F-4405-AB21-94A9E914757B,0,518408,57,141,0,0,0,0,3,3,0,0,0,0x0000000F3298959B
3000903,29/07/2025 21:59:00,0,ABAC7F96-BEB3-4F77-8368-AF22EE3DE86E,0,518408,58,138,0,0,0,0,4,3,0,0,0,0x0000000F3299F66E
3000789,29/07/2025 22:08:42,0,5CCDA841-E6DE-4A2E-8FE8-FC3DBC33897A,0,518408,57,143,0,0,0,0,3,3,0,0,0,0x0000000F329DC5D5
3000783,29/07/2025 22:12:35,0,AE3B1772-AD29-408D-8C08-43758D4A8758,0,518408,58,146,0,0,0,0,3,3,0,0,0,0x0000000F329F47CB
3000919,29/07/2025 22:34:10,0,F5EADEBA-77B5-4394-9B4A-BC450345FE36,0,518408,58,141,0,0,0,0,3,3,0,0,0,0x0000000F32A74FC6
3000934,29/07/2025 22:46:19,0,CAC30A4F-3AF8-4EDA-8CE4-C96929963D2E,0,518408,50,134,0,0,0,0,3,3,0,0,0,0x0000000F32ABCDBA
3000933,29/07/2025 22:46:48,0,53144050-D9F7-4DA8-8D23-AD7EDD40E04D,0,518408,54,146,0,0,0,0,3,3,0,0,0,0x0000000F32AC0140
3000936,29/07/2025 22:51:39,0,7364CF6D-95F7-43D6-BADB-BE965C6EDF3B,0,345607,52,128,0,0,0,0,4,3,0,0,0,0x0000000F32ADCEB5
3000973,30/07/2025 2:34:36,0,E159CA1F-5B02-49DD-AAE8-2B14AEBA9CB3,0,547209,58,123,0,0,0,0,4,3,0,0,0,0x0000000F32FC1BD7
3000971,30/07/2025 2:39:23,0,ADEDCF3C-2CBF-4A37-81FB-F7BFD87EE937,0,547217,51,149,0,0,0,0,4,3,0,0,0,0x0000000F32FDB7AC
3000952,30/07/2025 3:29:00,0,CAD3DD70-09A6-4FB6-8BEB-F08C7030D126,0,547209,58,130,0,0,0,0,3,3,0,0,0,0x0000000F330EDC40
3000950,30/07/2025 3:31:49,0,E9C25130-4337-4BB0-9706-7B7837A4FD26,0,547216,58,131,0,0,0,0,3,3,0,0,0,0x0000000F330FD96A
3000981,30/07/2025 3:34:51,0,9B9DF243-E6CD-46B8-A4CD-280113891E74,0,547209,58,145,0,0,0,0,3,3,0,0,0,0x0000000F3310EDBC
3000982,30/07/2025 3:37:16,0,7C783A20-2908-4A14-8159-B33C41CE69D9,0,547217,57,135,0,0,0,0,3,3,0,0,0,0x0000000F3311C753
3000984,30/07/2025 3:39:07,0,3084AD24-B502-4EDC-89CF-452ED821E750,0,547209,58,135,0,0,0,0,3,3,0,0,0,0x0000000F33126E48
3000983,30/07/2025 3:39:53,0,F1D00B20-FA6E-4F04-832A-BDB7FFE73A90,0,547209,57,134,0,0,0,0,4,3,0,0,0,0x0000000F3312B031
3000999,30/07/2025 3:47:23,0,20E5DC34-7BAF-44EE-AD83-4578B556F3CC,0,547209,57,138,0,0,0,0,3,3,0,0,0,0x0000000F331546F0
3000995,30/07/2025 3:48:26,0,CE7144E4-88C6-4CA9-93A8-98C44470018E,0,547209,58,134,0,0,0,0,3,3,0,0,0,0x0000000F3315A704
3001002,30/07/2025 3:49:04,0,DA6BC5A5-A960-4C44-A15B-6002D65F5824,0,547209,57,136,0,0,0,0,4,3,0,0,0,0x0000000F3315E447
3000873,30/07/2025 5:27:42,0,3570B50C-3A1D-4F0E-B3AF-AF6600699772,0,547209,57,121,0,0,0,0,6,3,0,0,0,0x0000000F33371327
3000816,30/07/2025 5:34:10,0,E168B5C0-F02D-4B41-A2C8-500078AE6A3D,0,547208,51,133,0,0,0,0,3,3,0,0,0,0x0000000F3339481C
3000825,30/07/2025 5:38:56,0,4637F8E0-497F-4204-A6BD-0A6BF6A120AD,0,547208,57,125,0,0,0,0,3,3,0,0,0,0x0000000F333AE064
3000840,30/07/2025 5:47:21,0,391E3BE9-D3AC-4A3F-89EB-8158AB323BFE,0,547209,57,128,0,0,0,0,4,3,0,0,0,0x0000000F333DCCF7
3000837,30/07/2025 5:48:12,0,D03F2F64-F64C-40B7-88AA-C66B7AB2E5A0,0,547209,56,131,0,0,0,0,3,3,0,0,0,0x0000000F333E1A30
3000836,30/07/2025 5:48:35,0,A409778A-F937-474F-BD3C-A85BBED00B40,0,547209,51,132,0,0,0,0,3,3,0,0,0,0x0000000F333E3C39
3000845,30/07/2025 5:51:50,0,26060699-D190-4FC4-983A-9E8CC2A84431,0,547209,58,128,0,0,0,0,3,3,0,0,0,0x0000000F333F6A7F
3000846,30/07/2025 5:52:35,0,3EBE0822-8181-4D16-9BB5-8AB6C54FB6A0,0,547209,58,135,0,0,0,0,4,3,0,0,0,0x0000000F333FAE03
3000844,30/07/2025 5:52:41,0,EA8E277C-4CE7-4DB9-89E1-5ABAD11AD0BA,0,547216,52,136,0,0,0,0,3,3,0,0,0,0x0000000F333FB99E
3000843,30/07/2025 5:53:50,0,EC95ACB2-7279-4158-86BB-D0EA994127A8,0,547209,58,135,0,0,0,0,4,3,0,0,0,0x0000000F33401F4E
3000831,30/07/2025 5:55:24,0,87559CC9-B13F-4405-AB21-94A9E914757B,0,547209,57,127,0,0,0,0,3,3,0,0,0,0x0000000F3340AC17
3000903,30/07/2025 5:59:10,0,ABAC7F96-BEB3-4F77-8368-AF22EE3DE86E,0,547209,57,125,0,0,0,0,4,3,0,0,0,0x0000000F3342013D
3000796,30/07/2025 6:00:19,0,FFE7B3E2-2CEA-4A29-9B3C-E2779D5C6DE0,0,547208,57,128,0,0,0,0,3,3,0,0,0,0x0000000F33426C3D
3000787,30/07/2025 6:08:00,0,C2078D33-F56B-49FA-AFC8-CBB52849DCE3,0,547209,57,123,0,0,0,0,3,3,0,0,0,0x0000000F3344E9B4
3000789,30/07/2025 6:08:43,0,5CCDA841-E6DE-4A2E-8FE8-FC3DBC33897A,0,547209,57,131,0,0,0,0,3,3,0,0,0,0x0000000F33452102
3000897,30/07/2025 6:09:06,0,8DC6D6FA-336E-41C6-86F2-443A0B4DF5C9,0,547209,58,135,0,0,0,0,3,3,0,0,0,0x0000000F33454183
3000866,30/07/2025 6:18:00,0,417063B1-F31B-4BC5-9B29-4F128F67ECD3,0,547209,57,131,0,0,0,0,3,3,0,0,0,0x0000000F3348217C
3000865,30/07/2025 6:20:20,0,064605A3-980B-4E45-9E6D-E16FC5BDB758,0,547217,58,132,0,0,0,0,3,3,0,0,0,0x0000000F3348E431
3000915,30/07/2025 6:31:16,0,273D8096-E1A0-46C8-B98D-2FAE40523996,0,547209,52,135,0,0,0,0,3,3,0,0,0,0x0000000F334C3492
3000919,30/07/2025 6:34:00,0,F5EADEBA-77B5-4394-9B4A-BC450345FE36,0,547209,57,124,0,0,0,0,3,3,0,0,0,0x0000000F334D05D5
3000927,30/07/2025 6:37:05,0,707A9C95-620D-414A-A32F-879912E398E6,0,547209,58,129,0,0,0,0,4,3,0,0,0,0x0000000F334E11A3
3000935,30/07/2025 6:46:16,0,470AE1E7-C8C0-49F4-BE3F-D417213442A6,0,547209,52,137,0,0,0,0,3,3,0,0,0,0x0000000F335150F8
3000936,30/07/2025 6:51:40,0,7364CF6D-95F7-43D6-BADB-BE965C6EDF3B,0,374407,52,130,0,0,0,0,4,3,0,0,0,0x0000000F33533C98
3000970,30/07/2025 10:34:12,0,64B678FB-D8A7-4CAB-A2B3-7CA33C3C47BB,0,576009,58,144,0,0,0,0,3,3,0,0,0,0x0000000F33AD6C06
3000952,30/07/2025 11:29:05,0,CAD3DD70-09A6-4FB6-8BEB-F08C7030D126,0,576009,58,142,0,0,0,0,3,3,0,0,0,0x0000000F33C33DD4
3000954,30/07/2025 11:29:37,0,BC595C7C-9267-4029-A970-D3F682596CC9,0,576009,57,143,0,0,0,0,3,3,0,0,0,0x0000000F33C37964
3000950,30/07/2025 11:31:45,0,E9C25130-4337-4BB0-9706-7B7837A4FD26,0,576017,53,155,0,0,0,0,3,3,0,0,0,0x0000000F33C47042
